latitude,longitude,sst,sss,d18osw
-13.225689,147.312504,26.751991,34.304127,0.211886
-13.225689,148.437504,26.916550,34.294857,0.210978
-13.225689,149.562504,27.036251,34.285141,0.209407
-12.957061,91.062503,27.010130,33.972313,0.096994
-12.957061,92.187503,27.084381,33.938976,0.087832
-12.957061,93.312503,27.143728,33.910740,0.079459
-12.957061,94.437503,27.189306,33.888138,0.072094
-12.957061,95.562503,27.217457,33.868061,0.065279
-12.957061,96.687503,27.244625,33.852077,0.059185
-12.957061,97.812503,27.264172,33.836922,0.053614
-12.957061,98.937503,27.285368,33.827843,0.049511
-12.957061,100.062503,27.296814,33.822681,0.046555
-12.957061,101.187503,27.309326,33.823689,0.045017
-12.957061,102.312503,27.325356,33.828793,0.044822
-12.957061,103.437503,27.345207,33.836399,0.045261
-12.957061,104.562503,27.376238,33.848663,0.047062
-12.957061,105.687503,27.417665,33.863686,0.049703
-12.957061,106.812503,27.480511,33.881336,0.053406
-12.957061,107.937503,27.562695,33.897793,0.057228
-12.957061,109.062503,27.663616,33.911896,0.060569
-12.957061,110.187503,27.768255,33.923714,0.063203
-12.957061,111.312503,27.879980,33.932217,0.064906
-12.957061,112.437503,27.996058,33.932137,0.064409
-12.957061,113.562503,28.106934,33.917656,0.060336
-12.957061,114.687503,28.216722,33.884323,0.051685
-12.957061,115.812503,28.308058,33.837910,0.040318
-12.957061,116.937503,28.387629,33.791409,0.029180
-12.957061,118.062503,28.451679,33.757786,0.021206
-12.957061,119.187503,28.510674,33.736385,0.014861
-12.957061,120.312503,28.560135,33.712952,0.006235
-12.957061,121.437503,28.586372,33.667263,-0.010675
-12.957061,122.562503,28.556736,33.583755,-0.038878
-12.957061,123.687503,28.511673,33.454815,-0.078125
-12.957061,124.812503,28.582541,33.260944,-0.133251
-12.957061,125.937504,28.619961,32.996922,-0.202564
-12.957061,127.062504,28.587112,32.600090,-0.302657
-12.957061,128.187504,28.534609,32.043312,-0.438245
-12.957061,129.312504,28.480272,31.685368,-0.522630
-12.957061,137.187504,27.779232,31.439621,-0.531301
-12.957061,138.312504,27.779766,31.407675,-0.532093
-12.957061,139.437504,27.810703,31.357512,-0.539190
-12.957061,140.562504,27.856291,31.309486,-0.551318
-12.957061,143.937504,27.216824,34.315502,0.212061
-12.957061,145.062504,26.838339,34.317780,0.213986
-12.957061,146.187504,26.704481,34.315216,0.214032
-12.957061,147.312504,26.794140,34.301327,0.211672
-12.957061,148.437504,26.957363,34.288742,0.210061
-12.957061,149.562504,27.079067,34.279877,0.208966
-12.689151,91.062503,27.117260,33.971199,0.098114
-12.689151,92.187503,27.194853,33.935528,0.088314
-12.689151,93.312503,27.257786,33.904621,0.079166
-12.689151,94.437503,27.305988,33.879105,0.071047
-12.689151,95.562503,27.335161,33.855949,0.063220
-12.689151,96.687503,27.362137,33.836803,0.056247
-12.689151,97.812503,27.380617,33.818527,0.049699
-12.689151,98.937503,27.400017,33.806313,0.044723
-12.689151,100.062503,27.408773,33.798302,0.040858
-12.689151,101.187503,27.417667,33.796951,0.038691
-12.689151,102.312503,27.429274,33.800293,0.037879
-12.689151,103.437503,27.444168,33.806747,0.038171
-12.689151,104.562503,27.468594,33.818279,0.039578
-12.689151,105.687503,27.501013,33.833260,0.042232
-12.689151,106.812503,27.552538,33.851669,0.046061
-12.689151,107.937503,27.621490,33.869198,0.050115
-12.689151,109.062503,27.709923,33.884529,0.053699
-12.689151,110.187503,27.804655,33.897564,0.056690
-12.689151,111.312503,27.906889,33.908409,0.058762
-12.689151,112.437503,28.015062,33.911949,0.059248
-12.689151,113.562503,28.122444,33.901646,0.056281
-12.689151,114.687503,28.233109,33.870655,0.048750
-12.689151,115.812503,28.327230,33.822990,0.037682
-12.689151,116.937503,28.404356,33.773251,0.026551
-12.689151,118.062503,28.462189,33.737671,0.018871
-12.689151,119.187503,28.509190,33.715748,0.012508
-12.689151,120.312503,28.541786,33.695320,0.004152
-12.689151,121.437503,28.555655,33.661144,-0.010407
-12.689151,122.562503,28.536938,33.590347,-0.036439
-12.689151,123.687503,28.475443,33.472282,-0.073660
-12.689151,124.812503,28.529255,33.297028,-0.124670
-12.689151,125.937504,28.566402,33.061813,-0.187129
-12.689151,127.062504,28.548012,32.706470,-0.277320
-12.689151,128.187504,28.511915,32.166840,-0.409315
-12.689151,129.312504,28.484447,31.778816,-0.500423
-12.689151,130.437504,28.571283,31.530252,-0.558025
-12.689151,137.187504,27.789219,31.475557,-0.521401
